#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
20:55:55 04.23.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),11.825332,AUTO
Start Frequency,+3.250000000e+08
Stop Frequency,+3.290000000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+02,MAN
VBW,+3.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+8.000000000e-05
Gate Length,+8.400000000e-05
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.000000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.250000000e+08,-8.820431519e+01,
+3.250086957e+08,-9.595876312e+01,
+3.250173913e+08,-9.768639374e+01,
+3.250260870e+08,-9.779911804e+01,
+3.250347826e+08,-9.757777405e+01,
+3.250434783e+08,-9.692910004e+01,
+3.250521739e+08,-9.695439148e+01,
+3.250608696e+08,-9.708958435e+01,
+3.250695652e+08,-9.758728790e+01,
+3.250782609e+08,-9.759768677e+01,
+3.250869565e+08,-9.582091522e+01,
+3.250956522e+08,-9.678192902e+01,
+3.251043478e+08,-9.568630219e+01,
+3.251130435e+08,-9.708832550e+01,
+3.251217391e+08,-9.681643677e+01,
+3.251304348e+08,-9.689492035e+01,
+3.251391304e+08,-9.739035797e+01,
+3.251478261e+08,-9.707991028e+01,
+3.251565217e+08,-9.749615479e+01,
+3.251652174e+08,-9.675890350e+01,
+3.251739130e+08,-9.802365875e+01,
+3.251826087e+08,-9.668813324e+01,
+3.251913043e+08,-9.599390411e+01,
+3.252000000e+08,-9.657080841e+01,
+3.252086957e+08,-9.608235931e+01,
+3.252173913e+08,-9.719550323e+01,
+3.252260870e+08,-9.741231537e+01,
+3.252347826e+08,-9.673152924e+01,
+3.252434783e+08,-9.604855347e+01,
+3.252521739e+08,-9.576349640e+01,
+3.252608696e+08,-9.727156067e+01,
+3.252695652e+08,-9.658348846e+01,
+3.252782609e+08,-9.698607635e+01,
+3.252869565e+08,-9.612192535e+01,
+3.252956522e+08,-9.598719788e+01,
+3.253043478e+08,-9.672222900e+01,
+3.253130435e+08,-9.633742523e+01,
+3.253217391e+08,-9.701641846e+01,
+3.253304348e+08,-9.778833008e+01,
+3.253391304e+08,-9.740939331e+01,
+3.253478261e+08,-9.629576874e+01,
+3.253565217e+08,-9.711239624e+01,
+3.253652174e+08,-9.735729980e+01,
+3.253739130e+08,-9.558958435e+01,
+3.253826087e+08,-9.652138519e+01,
+3.253913043e+08,-9.737268829e+01,
