#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
22:01:32 04.16.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-5.622729111e+01,
+3.171739130e+06,-6.580234528e+01,
+5.343478261e+06,-6.140385818e+01,
+7.515217391e+06,-5.993693542e+01,
+9.686956522e+06,-6.840904999e+01,
+1.185869565e+07,-6.521820068e+01,
+1.403043478e+07,-6.417652893e+01,
+1.620217391e+07,-6.410020447e+01,
+1.837391304e+07,-5.381865311e+01,
+2.054565217e+07,-5.433810043e+01,
+2.271739130e+07,-6.210256577e+01,
+2.488913043e+07,-6.695206451e+01,
+2.706086957e+07,-6.236442566e+01,
+2.923260870e+07,-6.729276276e+01,
+3.140434783e+07,-7.090334320e+01,
+3.357608696e+07,-5.394469070e+01,
+3.574782609e+07,-7.149401093e+01,
+3.791956522e+07,-7.211555481e+01,
+4.009130435e+07,-7.095832062e+01,
+4.226304348e+07,-7.340290833e+01,
+4.443478261e+07,-7.163327789e+01,
+4.660652174e+07,-7.264324951e+01,
+4.877826087e+07,-7.245679474e+01,
+5.095000000e+07,-6.546861267e+01,
+5.312173913e+07,-6.798957062e+01,
+5.529347826e+07,-6.513043213e+01,
+5.746521739e+07,-6.607107544e+01,
+5.963695652e+07,-6.783464050e+01,
+6.180869565e+07,-7.408311462e+01,
+6.398043478e+07,-7.930646515e+01,
+6.615217391e+07,-8.142247009e+01,
+6.832391304e+07,-8.012659454e+01,
+7.049565217e+07,-7.916182709e+01,
+7.266739130e+07,-7.811048889e+01,
+7.483913043e+07,-7.760057831e+01,
+7.701086957e+07,-7.409047699e+01,
+7.918260870e+07,-7.348104095e+01,
+8.135434783e+07,-7.350656128e+01,
+8.352608696e+07,-7.639372253e+01,
+8.569782609e+07,-7.224590302e+01,
+8.786956522e+07,-7.599025726e+01,
+9.004130435e+07,-8.356430054e+01,
+9.221304348e+07,-7.455886841e+01,
+9.438478261e+07,-6.277786636e+01,
+9.655652174e+07,-6.880226135e+01,
+9.872826087e+07,-7.643221283e+01,
+1.009000000e+08,-8.605757141e+01,
+1.030717391e+08,-8.248892975e+01,
+1.052434783e+08,-8.681784058e+01,
+1.074152174e+08,-7.808361053e+01,
+1.095869565e+08,-9.299730682e+01,
+1.117586957e+08,-9.168968201e+01,
+1.139304348e+08,-9.837652588e+01,
+1.161021739e+08,-1.020044785e+02,
+1.182739130e+08,-8.171265411e+01,
+1.204456522e+08,-9.572583771e+01,
+1.226173913e+08,-1.041195755e+02,
+1.247891304e+08,-1.033440857e+02,
+1.269608696e+08,-1.048250351e+02,
+1.291326087e+08,-1.042440491e+02,
+1.313043478e+08,-1.045426407e+02,
+1.334760870e+08,-1.007384033e+02,
+1.356478261e+08,-1.016219864e+02,
+1.378195652e+08,-9.982812500e+01,
+1.399913043e+08,-9.947729492e+01,
+1.421630435e+08,-9.822297668e+01,
+1.443347826e+08,-9.854376221e+01,
+1.465065217e+08,-1.021369476e+02,
+1.486782609e+08,-1.016124573e+02,
