#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
08:20:58 04.14.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-7.548003387e+01,
+3.171739130e+06,-8.022903442e+01,
+5.343478261e+06,-8.304223633e+01,
+7.515217391e+06,-7.755309296e+01,
+9.686956522e+06,-7.339292145e+01,
+1.185869565e+07,-6.830823517e+01,
+1.403043478e+07,-7.489754486e+01,
+1.620217391e+07,-7.605801392e+01,
+1.837391304e+07,-6.185548401e+01,
+2.054565217e+07,-6.770700073e+01,
+2.271739130e+07,-7.521962738e+01,
+2.488913043e+07,-7.392481995e+01,
+2.706086957e+07,-7.297013855e+01,
+2.923260870e+07,-8.249938965e+01,
+3.140434783e+07,-7.968066406e+01,
+3.357608696e+07,-8.139593506e+01,
+3.574782609e+07,-8.100691986e+01,
+3.791956522e+07,-7.688381195e+01,
+4.009130435e+07,-7.829029846e+01,
+4.226304348e+07,-8.060820007e+01,
+4.443478261e+07,-7.664257050e+01,
+4.660652174e+07,-8.116955566e+01,
+4.877826087e+07,-8.466410065e+01,
+5.095000000e+07,-8.035986328e+01,
+5.312173913e+07,-7.870172119e+01,
+5.529347826e+07,-7.948203278e+01,
+5.746521739e+07,-8.314311218e+01,
+5.963695652e+07,-7.863700867e+01,
+6.180869565e+07,-8.553871155e+01,
+6.398043478e+07,-9.173917389e+01,
+6.615217391e+07,-9.294758606e+01,
+6.832391304e+07,-9.397768402e+01,
+7.049565217e+07,-9.529954529e+01,
+7.266739130e+07,-8.763396454e+01,
+7.483913043e+07,-9.576924896e+01,
+7.701086957e+07,-9.483606720e+01,
+7.918260870e+07,-8.882656860e+01,
+8.135434783e+07,-9.536782074e+01,
+8.352608696e+07,-9.022570801e+01,
+8.569782609e+07,-9.459461212e+01,
+8.786956522e+07,-9.816449738e+01,
+9.004130435e+07,-9.822431946e+01,
+9.221304348e+07,-6.566604614e+01,
+9.438478261e+07,-6.981475067e+01,
+9.655652174e+07,-6.804599762e+01,
+9.872826087e+07,-7.351496124e+01,
+1.009000000e+08,-9.493611145e+01,
+1.030717391e+08,-9.348873138e+01,
+1.052434783e+08,-9.545801544e+01,
+1.074152174e+08,-9.458685303e+01,
+1.095869565e+08,-9.460359192e+01,
+1.117586957e+08,-9.309313965e+01,
+1.139304348e+08,-1.002317047e+02,
+1.161021739e+08,-1.026332550e+02,
+1.182739130e+08,-9.731082153e+01,
+1.204456522e+08,-9.050106049e+01,
+1.226173913e+08,-9.448120117e+01,
+1.247891304e+08,-9.651455688e+01,
+1.269608696e+08,-1.032259140e+02,
+1.291326087e+08,-9.744979858e+01,
+1.313043478e+08,-9.992898560e+01,
+1.334760870e+08,-8.787361908e+01,
+1.356478261e+08,-9.439608765e+01,
+1.378195652e+08,-9.197902679e+01,
+1.399913043e+08,-8.923313141e+01,
+1.421630435e+08,-9.505092621e+01,
+1.443347826e+08,-9.207286072e+01,
+1.465065217e+08,-9.865153503e+01,
+1.486782609e+08,-9.485926056e+01,
