#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
07:23:32 04.15.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-9.657170868e+01,
+3.171739130e+06,-1.051237259e+02,
+5.343478261e+06,-1.046148453e+02,
+7.515217391e+06,-1.053039932e+02,
+9.686956522e+06,-1.056883698e+02,
+1.185869565e+07,-1.080740280e+02,
+1.403043478e+07,-1.090349121e+02,
+1.620217391e+07,-1.080735092e+02,
+1.837391304e+07,-1.075445938e+02,
+2.054565217e+07,-1.082235107e+02,
+2.271739130e+07,-1.073817215e+02,
+2.488913043e+07,-1.083410873e+02,
+2.706086957e+07,-1.073880844e+02,
+2.923260870e+07,-1.080381393e+02,
+3.140434783e+07,-1.081183701e+02,
+3.357608696e+07,-1.078133469e+02,
+3.574782609e+07,-1.083916092e+02,
+3.791956522e+07,-1.084039917e+02,
+4.009130435e+07,-1.083637238e+02,
+4.226304348e+07,-1.078309174e+02,
+4.443478261e+07,-1.075916824e+02,
+4.660652174e+07,-1.077283173e+02,
+4.877826087e+07,-1.080359802e+02,
+5.095000000e+07,-1.078232727e+02,
+5.312173913e+07,-1.084002686e+02,
+5.529347826e+07,-1.082748489e+02,
+5.746521739e+07,-1.080143661e+02,
+5.963695652e+07,-1.076546707e+02,
+6.180869565e+07,-1.069976120e+02,
+6.398043478e+07,-1.083788071e+02,
+6.615217391e+07,-1.080948105e+02,
+6.832391304e+07,-1.076306763e+02,
+7.049565217e+07,-1.073956985e+02,
+7.266739130e+07,-1.063865585e+02,
+7.483913043e+07,-1.065167999e+02,
+7.701086957e+07,-1.079124832e+02,
+7.918260870e+07,-1.078401794e+02,
+8.135434783e+07,-1.071681900e+02,
+8.352608696e+07,-1.076008835e+02,
+8.569782609e+07,-1.076418762e+02,
+8.786956522e+07,-1.078449631e+02,
+9.004130435e+07,-1.080299149e+02,
+9.221304348e+07,-1.060773239e+02,
+9.438478261e+07,-1.074516525e+02,
+9.655652174e+07,-1.060417404e+02,
+9.872826087e+07,-1.069022217e+02,
+1.009000000e+08,-1.082501450e+02,
+1.030717391e+08,-1.067642212e+02,
+1.052434783e+08,-1.072262726e+02,
+1.074152174e+08,-1.078757858e+02,
+1.095869565e+08,-1.077786713e+02,
+1.117586957e+08,-1.079902878e+02,
+1.139304348e+08,-1.075825424e+02,
+1.161021739e+08,-1.069337463e+02,
+1.182739130e+08,-1.077383804e+02,
+1.204456522e+08,-1.078615417e+02,
+1.226173913e+08,-1.067860031e+02,
+1.247891304e+08,-1.074344025e+02,
+1.269608696e+08,-1.068441696e+02,
+1.291326087e+08,-1.072369766e+02,
+1.313043478e+08,-1.064875412e+02,
+1.334760870e+08,-1.057003555e+02,
+1.356478261e+08,-1.072710800e+02,
+1.378195652e+08,-1.072427444e+02,
+1.399913043e+08,-1.058435669e+02,
+1.421630435e+08,-1.066002426e+02,
+1.443347826e+08,-1.068328781e+02,
+1.465065217e+08,-1.078788757e+02,
+1.486782609e+08,-1.061908569e+02,
