#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
20:22:17 04.01.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),11.825332,AUTO
Start Frequency,+3.250000000e+08
Stop Frequency,+3.290000000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+02,MAN
VBW,+3.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+8.000000000e-05
Gate Length,+8.400000000e-05
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.000000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.250000000e+08,-8.094609070e+01,
+3.250086957e+08,-9.641442871e+01,
+3.250173913e+08,-9.560480499e+01,
+3.250260870e+08,-9.635684967e+01,
+3.250347826e+08,-9.615879822e+01,
+3.250434783e+08,-9.643733978e+01,
+3.250521739e+08,-9.601628876e+01,
+3.250608696e+08,-9.293051147e+01,
+3.250695652e+08,-9.558156586e+01,
+3.250782609e+08,-9.605635071e+01,
+3.250869565e+08,-9.461842346e+01,
+3.250956522e+08,-9.651018524e+01,
+3.251043478e+08,-9.656764984e+01,
+3.251130435e+08,-9.627567291e+01,
+3.251217391e+08,-9.009636688e+01,
+3.251304348e+08,-9.460717010e+01,
+3.251391304e+08,-9.601899719e+01,
+3.251478261e+08,-9.422178650e+01,
+3.251565217e+08,-9.671402740e+01,
+3.251652174e+08,-9.581234741e+01,
+3.251739130e+08,-9.663654327e+01,
+3.251826087e+08,-9.382267761e+01,
+3.251913043e+08,-9.517764282e+01,
+3.252000000e+08,-9.578968811e+01,
+3.252086957e+08,-9.522845459e+01,
+3.252173913e+08,-9.478822327e+01,
+3.252260870e+08,-9.511026001e+01,
+3.252347826e+08,-9.456616211e+01,
+3.252434783e+08,-9.331860352e+01,
+3.252521739e+08,-9.462151337e+01,
+3.252608696e+08,-9.424066162e+01,
+3.252695652e+08,-9.468309784e+01,
+3.252782609e+08,-9.434659576e+01,
+3.252869565e+08,-9.467353821e+01,
+3.252956522e+08,-9.630023956e+01,
+3.253043478e+08,-9.549918365e+01,
+3.253130435e+08,-9.497415924e+01,
+3.253217391e+08,-9.672791290e+01,
+3.253304348e+08,-9.634333038e+01,
+3.253391304e+08,-9.205799866e+01,
+3.253478261e+08,-9.591027069e+01,
+3.253565217e+08,-9.675067139e+01,
+3.253652174e+08,-9.297364807e+01,
+3.253739130e+08,-9.628204346e+01,
+3.253826087e+08,-9.575956726e+01,
+3.253913043e+08,-9.482365417e+01,
