#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
13:05:57 04.21.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),11.825332,AUTO
Start Frequency,+3.250000000e+08
Stop Frequency,+3.290000000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+02,MAN
VBW,+3.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+8.000000000e-05
Gate Length,+8.400000000e-05
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.000000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.250000000e+08,-8.399337769e+01,
+3.250086957e+08,-9.600135803e+01,
+3.250173913e+08,-9.589885712e+01,
+3.250260870e+08,-9.614912415e+01,
+3.250347826e+08,-9.601903534e+01,
+3.250434783e+08,-9.507907867e+01,
+3.250521739e+08,-9.568245697e+01,
+3.250608696e+08,-9.513697052e+01,
+3.250695652e+08,-9.505434418e+01,
+3.250782609e+08,-9.504447174e+01,
+3.250869565e+08,-9.598017883e+01,
+3.250956522e+08,-9.566188812e+01,
+3.251043478e+08,-9.611353302e+01,
+3.251130435e+08,-9.584234619e+01,
+3.251217391e+08,-9.243788147e+01,
+3.251304348e+08,-9.227632141e+01,
+3.251391304e+08,-9.596872711e+01,
+3.251478261e+08,-9.540959930e+01,
+3.251565217e+08,-9.589020538e+01,
+3.251652174e+08,-9.375485992e+01,
+3.251739130e+08,-9.598093414e+01,
+3.251826087e+08,-9.292527771e+01,
+3.251913043e+08,-9.405818176e+01,
+3.252000000e+08,-9.315230560e+01,
+3.252086957e+08,-9.399425507e+01,
+3.252173913e+08,-9.545125580e+01,
+3.252260870e+08,-9.590089417e+01,
+3.252347826e+08,-9.554393005e+01,
+3.252434783e+08,-9.576497650e+01,
+3.252521739e+08,-9.581206512e+01,
+3.252608696e+08,-9.511831665e+01,
+3.252695652e+08,-9.522817993e+01,
+3.252782609e+08,-9.560277557e+01,
+3.252869565e+08,-9.704225922e+01,
+3.252956522e+08,-9.643309021e+01,
+3.253043478e+08,-9.527680206e+01,
+3.253130435e+08,-9.535218811e+01,
+3.253217391e+08,-9.591219330e+01,
+3.253304348e+08,-9.514411163e+01,
+3.253391304e+08,-9.407285309e+01,
+3.253478261e+08,-9.563091278e+01,
+3.253565217e+08,-9.542652893e+01,
+3.253652174e+08,-9.343829346e+01,
+3.253739130e+08,-9.597557831e+01,
+3.253826087e+08,-9.558127594e+01,
+3.253913043e+08,-9.580550385e+01,
