#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
19:46:48 04.20.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),11.825332,AUTO
Start Frequency,+3.250000000e+08
Stop Frequency,+3.290000000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+02,MAN
VBW,+3.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+8.000000000e-05
Gate Length,+8.400000000e-05
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.000000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.250000000e+08,-8.504721069e+01,
+3.250086957e+08,-9.842636108e+01,
+3.250173913e+08,-9.878458405e+01,
+3.250260870e+08,-9.809422302e+01,
+3.250347826e+08,-9.761951447e+01,
+3.250434783e+08,-9.781168365e+01,
+3.250521739e+08,-9.696810150e+01,
+3.250608696e+08,-9.728199768e+01,
+3.250695652e+08,-9.759318542e+01,
+3.250782609e+08,-9.804981232e+01,
+3.250869565e+08,-9.823390961e+01,
+3.250956522e+08,-9.820341492e+01,
+3.251043478e+08,-9.835920715e+01,
+3.251130435e+08,-9.817108154e+01,
+3.251217391e+08,-9.648316193e+01,
+3.251304348e+08,-9.699152374e+01,
+3.251391304e+08,-9.795255280e+01,
+3.251478261e+08,-9.803476715e+01,
+3.251565217e+08,-9.711959076e+01,
+3.251652174e+08,-9.763239288e+01,
+3.251739130e+08,-9.714769745e+01,
+3.251826087e+08,-9.327191162e+01,
+3.251913043e+08,-9.722904205e+01,
+3.252000000e+08,-9.823548126e+01,
+3.252086957e+08,-9.713045502e+01,
+3.252173913e+08,-9.688378143e+01,
+3.252260870e+08,-9.791057587e+01,
+3.252347826e+08,-9.691097260e+01,
+3.252434783e+08,-9.778555298e+01,
+3.252521739e+08,-9.814788055e+01,
+3.252608696e+08,-9.728166199e+01,
+3.252695652e+08,-9.817102814e+01,
+3.252782609e+08,-9.740599060e+01,
+3.252869565e+08,-9.633124542e+01,
+3.252956522e+08,-9.729567719e+01,
+3.253043478e+08,-9.706494904e+01,
+3.253130435e+08,-9.811028290e+01,
+3.253217391e+08,-9.789388275e+01,
+3.253304348e+08,-9.824974823e+01,
+3.253391304e+08,-9.799164581e+01,
+3.253478261e+08,-9.842699432e+01,
+3.253565217e+08,-9.764769745e+01,
+3.253652174e+08,-9.585961151e+01,
+3.253739130e+08,-9.749192810e+01,
+3.253826087e+08,-9.868701172e+01,
+3.253913043e+08,-9.877138519e+01,
