#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
01:29:52 04.13.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-7.223882294e+01,
+3.171739130e+06,-7.566352081e+01,
+5.343478261e+06,-7.304219055e+01,
+7.515217391e+06,-7.211662292e+01,
+9.686956522e+06,-7.317568207e+01,
+1.185869565e+07,-7.596847534e+01,
+1.403043478e+07,-7.764783478e+01,
+1.620217391e+07,-7.882772827e+01,
+1.837391304e+07,-6.909233856e+01,
+2.054565217e+07,-6.209635925e+01,
+2.271739130e+07,-7.190550232e+01,
+2.488913043e+07,-7.671524048e+01,
+2.706086957e+07,-7.215928650e+01,
+2.923260870e+07,-8.149085999e+01,
+3.140434783e+07,-8.465906525e+01,
+3.357608696e+07,-7.784938049e+01,
+3.574782609e+07,-8.080154419e+01,
+3.791956522e+07,-7.821792603e+01,
+4.009130435e+07,-7.894329834e+01,
+4.226304348e+07,-8.199957275e+01,
+4.443478261e+07,-7.913755798e+01,
+4.660652174e+07,-7.867062378e+01,
+4.877826087e+07,-8.703282928e+01,
+5.095000000e+07,-8.527516937e+01,
+5.312173913e+07,-8.448969269e+01,
+5.529347826e+07,-8.363318634e+01,
+5.746521739e+07,-8.451960754e+01,
+5.963695652e+07,-7.847454071e+01,
+6.180869565e+07,-8.115849304e+01,
+6.398043478e+07,-8.563536072e+01,
+6.615217391e+07,-9.031124878e+01,
+6.832391304e+07,-9.402812195e+01,
+7.049565217e+07,-9.419939423e+01,
+7.266739130e+07,-9.214672089e+01,
+7.483913043e+07,-9.974722290e+01,
+7.701086957e+07,-9.405856323e+01,
+7.918260870e+07,-9.116217041e+01,
+8.135434783e+07,-9.677396393e+01,
+8.352608696e+07,-8.101183319e+01,
+8.569782609e+07,-9.072113800e+01,
+8.786956522e+07,-8.793121338e+01,
+9.004130435e+07,-9.042994690e+01,
+9.221304348e+07,-6.833109283e+01,
+9.438478261e+07,-7.233499146e+01,
+9.655652174e+07,-7.480909729e+01,
+9.872826087e+07,-7.562134552e+01,
+1.009000000e+08,-9.334730530e+01,
+1.030717391e+08,-9.143247986e+01,
+1.052434783e+08,-9.353746033e+01,
+1.074152174e+08,-9.027099609e+01,
+1.095869565e+08,-9.007656860e+01,
+1.117586957e+08,-9.526000214e+01,
+1.139304348e+08,-9.924491882e+01,
+1.161021739e+08,-9.988814545e+01,
+1.182739130e+08,-9.989826965e+01,
+1.204456522e+08,-8.737974548e+01,
+1.226173913e+08,-9.409345245e+01,
+1.247891304e+08,-1.011862640e+02,
+1.269608696e+08,-1.006297073e+02,
+1.291326087e+08,-1.001818390e+02,
+1.313043478e+08,-1.038340912e+02,
+1.334760870e+08,-9.104158020e+01,
+1.356478261e+08,-1.000044327e+02,
+1.378195652e+08,-1.021040955e+02,
+1.399913043e+08,-1.015080872e+02,
+1.421630435e+08,-1.027879486e+02,
+1.443347826e+08,-1.014941101e+02,
+1.465065217e+08,-1.004272385e+02,
+1.486782609e+08,-9.340511322e+01,
