#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
09:05:26 04.24.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),11.825332,AUTO
Start Frequency,+3.250000000e+08
Stop Frequency,+3.290000000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+02,MAN
VBW,+3.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+8.000000000e-05
Gate Length,+8.400000000e-05
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.000000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.250000000e+08,-1.183583298e+02,
+3.250086957e+08,-1.188795853e+02,
+3.250173913e+08,-1.187123642e+02,
+3.250260870e+08,-1.192042923e+02,
+3.250347826e+08,-1.187408981e+02,
+3.250434783e+08,-1.176692963e+02,
+3.250521739e+08,-1.187569199e+02,
+3.250608696e+08,-1.193699493e+02,
+3.250695652e+08,-1.192591248e+02,
+3.250782609e+08,-1.178911591e+02,
+3.250869565e+08,-1.184720764e+02,
+3.250956522e+08,-1.194159698e+02,
+3.251043478e+08,-1.186426239e+02,
+3.251130435e+08,-1.190350952e+02,
+3.251217391e+08,-1.179317017e+02,
+3.251304348e+08,-1.189084930e+02,
+3.251391304e+08,-1.190866089e+02,
+3.251478261e+08,-1.186664429e+02,
+3.251565217e+08,-1.195421448e+02,
+3.251652174e+08,-1.198246613e+02,
+3.251739130e+08,-1.195577545e+02,
+3.251826087e+08,-1.189590149e+02,
+3.251913043e+08,-1.181758118e+02,
+3.252000000e+08,-1.189289856e+02,
+3.252086957e+08,-1.199586182e+02,
+3.252173913e+08,-1.193994598e+02,
+3.252260870e+08,-1.187108002e+02,
+3.252347826e+08,-1.196532288e+02,
+3.252434783e+08,-1.187427826e+02,
+3.252521739e+08,-1.189957733e+02,
+3.252608696e+08,-1.195170746e+02,
+3.252695652e+08,-1.192472153e+02,
+3.252782609e+08,-1.188445969e+02,
+3.252869565e+08,-1.186499481e+02,
+3.252956522e+08,-1.193284378e+02,
+3.253043478e+08,-1.188883972e+02,
+3.253130435e+08,-1.191486053e+02,
+3.253217391e+08,-1.183802414e+02,
+3.253304348e+08,-1.177559662e+02,
+3.253391304e+08,-1.200331192e+02,
+3.253478261e+08,-1.188156662e+02,
+3.253565217e+08,-1.191427002e+02,
+3.253652174e+08,-1.188780823e+02,
+3.253739130e+08,-1.178284988e+02,
+3.253826087e+08,-1.182211685e+02,
+3.253913043e+08,-1.193661652e+02,
