#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
21:46:13 04.26.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),11.825332,AUTO
Start Frequency,+3.250000000e+08
Stop Frequency,+3.290000000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+02,MAN
VBW,+3.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+8.000000000e-05
Gate Length,+8.400000000e-05
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.000000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.250000000e+08,-8.706209564e+01,
+3.250086957e+08,-9.420394897e+01,
+3.250173913e+08,-8.779074097e+01,
+3.250260870e+08,-9.155461121e+01,
+3.250347826e+08,-9.467146301e+01,
+3.250434783e+08,-9.291870117e+01,
+3.250521739e+08,-9.388325500e+01,
+3.250608696e+08,-8.778290558e+01,
+3.250695652e+08,-9.386266327e+01,
+3.250782609e+08,-9.380860138e+01,
+3.250869565e+08,-8.537712097e+01,
+3.250956522e+08,-9.445379639e+01,
+3.251043478e+08,-9.312084961e+01,
+3.251130435e+08,-9.410666656e+01,
+3.251217391e+08,-8.064232635e+01,
+3.251304348e+08,-9.295789337e+01,
+3.251391304e+08,-9.303254700e+01,
+3.251478261e+08,-8.814666748e+01,
+3.251565217e+08,-9.236595917e+01,
+3.251652174e+08,-9.210961914e+01,
+3.251739130e+08,-9.070169067e+01,
+3.251826087e+08,-8.556089020e+01,
+3.251913043e+08,-9.091661835e+01,
+3.252000000e+08,-9.129787445e+01,
+3.252086957e+08,-8.556520844e+01,
+3.252173913e+08,-8.967480469e+01,
+3.252260870e+08,-8.851024628e+01,
+3.252347826e+08,-8.900463867e+01,
+3.252434783e+08,-8.918666077e+01,
+3.252521739e+08,-8.984957886e+01,
+3.252608696e+08,-9.067654419e+01,
+3.252695652e+08,-9.011207581e+01,
+3.252782609e+08,-8.844092560e+01,
+3.252869565e+08,-9.106204224e+01,
+3.252956522e+08,-9.186695862e+01,
+3.253043478e+08,-8.732528687e+01,
+3.253130435e+08,-9.204267120e+01,
+3.253217391e+08,-9.276050568e+01,
+3.253304348e+08,-9.356087494e+01,
+3.253391304e+08,-8.912895966e+01,
+3.253478261e+08,-8.605272675e+01,
+3.253565217e+08,-9.339719391e+01,
+3.253652174e+08,-8.796806335e+01,
+3.253739130e+08,-9.443087006e+01,
+3.253826087e+08,-9.336480713e+01,
+3.253913043e+08,-9.466036224e+01,
