#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
06:17:23 04.16.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-7.755261993e+01,
+3.171739130e+06,-7.768106842e+01,
+5.343478261e+06,-7.720291138e+01,
+7.515217391e+06,-8.431410980e+01,
+9.686956522e+06,-7.748667145e+01,
+1.185869565e+07,-7.683924103e+01,
+1.403043478e+07,-7.796658325e+01,
+1.620217391e+07,-7.831425476e+01,
+1.837391304e+07,-6.605496216e+01,
+2.054565217e+07,-6.587132263e+01,
+2.271739130e+07,-7.522095490e+01,
+2.488913043e+07,-7.787975311e+01,
+2.706086957e+07,-7.679041290e+01,
+2.923260870e+07,-8.426936340e+01,
+3.140434783e+07,-8.181174469e+01,
+3.357608696e+07,-7.895441437e+01,
+3.574782609e+07,-8.040414429e+01,
+3.791956522e+07,-7.756800842e+01,
+4.009130435e+07,-7.699185944e+01,
+4.226304348e+07,-7.789843750e+01,
+4.443478261e+07,-8.179498291e+01,
+4.660652174e+07,-8.445397949e+01,
+4.877826087e+07,-8.749772644e+01,
+5.095000000e+07,-8.521723175e+01,
+5.312173913e+07,-7.678717041e+01,
+5.529347826e+07,-8.067231750e+01,
+5.746521739e+07,-8.346163940e+01,
+5.963695652e+07,-7.944039917e+01,
+6.180869565e+07,-8.401786804e+01,
+6.398043478e+07,-8.384187317e+01,
+6.615217391e+07,-9.028350830e+01,
+6.832391304e+07,-9.177037811e+01,
+7.049565217e+07,-9.278929901e+01,
+7.266739130e+07,-9.325259399e+01,
+7.483913043e+07,-9.334476471e+01,
+7.701086957e+07,-9.631516266e+01,
+7.918260870e+07,-9.172898102e+01,
+8.135434783e+07,-8.658689880e+01,
+8.352608696e+07,-8.523728943e+01,
+8.569782609e+07,-8.728576660e+01,
+8.786956522e+07,-8.991635132e+01,
+9.004130435e+07,-9.245991516e+01,
+9.221304348e+07,-6.593775177e+01,
+9.438478261e+07,-7.261693573e+01,
+9.655652174e+07,-7.761656952e+01,
+9.872826087e+07,-8.264929199e+01,
+1.009000000e+08,-9.398748779e+01,
+1.030717391e+08,-9.290660858e+01,
+1.052434783e+08,-1.003614197e+02,
+1.074152174e+08,-9.385707092e+01,
+1.095869565e+08,-9.175843811e+01,
+1.117586957e+08,-9.241255188e+01,
+1.139304348e+08,-9.410440063e+01,
+1.161021739e+08,-9.982519531e+01,
+1.182739130e+08,-9.560758209e+01,
+1.204456522e+08,-9.459355164e+01,
+1.226173913e+08,-9.056361389e+01,
+1.247891304e+08,-1.004163666e+02,
+1.269608696e+08,-1.047149200e+02,
+1.291326087e+08,-1.007799530e+02,
+1.313043478e+08,-1.036855011e+02,
+1.334760870e+08,-8.687993622e+01,
+1.356478261e+08,-1.034154434e+02,
+1.378195652e+08,-8.999546814e+01,
+1.399913043e+08,-9.242385864e+01,
+1.421630435e+08,-9.234401703e+01,
+1.443347826e+08,-8.853669739e+01,
+1.465065217e+08,-1.017262955e+02,
+1.486782609e+08,-9.744300842e+01,
