#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
18:53:05 04.03.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),22.057938,AUTO
Start Frequency,+3.272750000e+08
Stop Frequency,+3.275250000e+08
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+3.000000000e+01,MAN
VBW,+1.000000000e+00,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-4.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+7.600000000e-04
Gate Length,+2.800000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+1.040000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+3.272750000e+08,-1.030589905e+02,
+3.272755435e+08,-1.046165543e+02,
+3.272760870e+08,-1.042735596e+02,
+3.272766304e+08,-1.020356064e+02,
+3.272771739e+08,-1.046410599e+02,
+3.272777174e+08,-1.032163696e+02,
+3.272782609e+08,-1.052688904e+02,
+3.272788043e+08,-1.045732574e+02,
+3.272793478e+08,-1.052919083e+02,
+3.272798913e+08,-1.051994781e+02,
+3.272804348e+08,-1.047036133e+02,
+3.272809783e+08,-1.047733154e+02,
+3.272815217e+08,-1.035961761e+02,
+3.272820652e+08,-1.052314758e+02,
+3.272826087e+08,-1.068936386e+02,
+3.272831522e+08,-1.057342377e+02,
+3.272836957e+08,-1.031206894e+02,
+3.272842391e+08,-1.042307663e+02,
+3.272847826e+08,-1.048174896e+02,
+3.272853261e+08,-1.058374710e+02,
+3.272858696e+08,-1.054860611e+02,
+3.272864130e+08,-1.040960922e+02,
+3.272869565e+08,-1.046632614e+02,
+3.272875000e+08,-1.038337326e+02,
+3.272880435e+08,-1.040342407e+02,
+3.272885870e+08,-1.047264481e+02,
+3.272891304e+08,-1.058648376e+02,
+3.272896739e+08,-1.044004440e+02,
+3.272902174e+08,-1.060943451e+02,
+3.272907609e+08,-1.052092819e+02,
+3.272913043e+08,-1.048972321e+02,
+3.272918478e+08,-1.014998474e+02,
+3.272923913e+08,-1.044252777e+02,
+3.272929348e+08,-1.036550369e+02,
+3.272934783e+08,-1.057251587e+02,
+3.272940217e+08,-9.680727386e+01,
+3.272945652e+08,-1.025529938e+02,
+3.272951087e+08,-1.041783905e+02,
+3.272956522e+08,-1.048153763e+02,
+3.272961957e+08,-1.022481308e+02,
+3.272967391e+08,-1.054200668e+02,
+3.272972826e+08,-1.030652008e+02,
+3.272978261e+08,-1.027987976e+02,
+3.272983696e+08,-1.050575180e+02,
+3.272989130e+08,-1.054092102e+02,
+3.272994565e+08,-1.050069580e+02,
+3.273000000e+08,-9.980136108e+01,
+3.273005435e+08,-1.053508759e+02,
+3.273010870e+08,-1.040701141e+02,
+3.273016304e+08,-1.033719330e+02,
+3.273021739e+08,-1.065106812e+02,
+3.273027174e+08,-1.058986435e+02,
+3.273032609e+08,-1.039069519e+02,
+3.273038043e+08,-1.039163971e+02,
+3.273043478e+08,-1.046394119e+02,
+3.273048913e+08,-1.044671783e+02,
+3.273054348e+08,-1.051437225e+02,
+3.273059783e+08,-1.032161713e+02,
+3.273065217e+08,-1.046894684e+02,
+3.273070652e+08,-1.035639191e+02,
+3.273076087e+08,-1.048472061e+02,
+3.273081522e+08,-1.040348740e+02,
+3.273086957e+08,-1.040873795e+02,
+3.273092391e+08,-1.056088867e+02,
+3.273097826e+08,-1.048010406e+02,
+3.273103261e+08,-1.046117325e+02,
+3.273108696e+08,-1.052499237e+02,
+3.273114130e+08,-1.043183670e+02,
