#517905Machine Module,N9343C,CN06050901
MCU Version,A.05.08
DSP Version,A.04.00.00 SA
FPGA Version,A.02.80
05:44:55 04.13.2019
GPS Location:,Unlocked
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,461
Sweep Time(s),36.529171,AUTO
Start Frequency,+1.000000000e+06
Stop Frequency,+1.000000000e+09
Frequency Offset,+0.000000000e+00
Average Type,Log Pwr
RBW,+1.000000000e+03,MAN
VBW,+3.000000000e+02,MAN
Sweep Type,Single
Sweep Mode,Sweep
Speed,Fast
PreAmp State,OFF
Ref Level,-2.000000000e+01
Attenuation,0,MAN
Ref Level Offset,+0.000000000e+00
X Axis Units,Hz
HiSensitive,OFF
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Slope,RISE
Trigger Delay,+0.000000000e+00,OFF
Gate Sweep,OFF
Gate View,OFF
Gate Delay,+2.280000000e-03
Gate Length,+8.400000000e-04
Gate Source,External
Burst Level,-2.000000000e+01
Burst Trigger Slope,Rise
Timer Period,+3.120000000e-03
Timer Offset,+0.000000000e+00
Sync Source,Off
Apply Corrections,OFF
Antenna Unit,OFF
Correction1,Off
Correction2,Off
Correction3,Off
Correction4,Off
Marker Information
Trace Math,Off
Trace Math By,Log Power
Trace Variable A,Trace1
Trace Variable B,Trace2
Trace Variable C,Trace3
Trace Name,Trace1,
Trace Count,1,
Trace Type,Max Hold,
Trace Detector,Pos Peak,
Trace Data
+1.000000000e+06,-8.065566254e+01,
+3.171739130e+06,-8.224520874e+01,
+5.343478261e+06,-8.509713745e+01,
+7.515217391e+06,-8.066965485e+01,
+9.686956522e+06,-8.006769562e+01,
+1.185869565e+07,-7.709828186e+01,
+1.403043478e+07,-7.680134583e+01,
+1.620217391e+07,-7.873667908e+01,
+1.837391304e+07,-7.024303436e+01,
+2.054565217e+07,-6.372984695e+01,
+2.271739130e+07,-7.887432098e+01,
+2.488913043e+07,-7.826404572e+01,
+2.706086957e+07,-7.112163544e+01,
+2.923260870e+07,-7.876789856e+01,
+3.140434783e+07,-8.170745087e+01,
+3.357608696e+07,-7.849011993e+01,
+3.574782609e+07,-8.154769135e+01,
+3.791956522e+07,-8.141408539e+01,
+4.009130435e+07,-7.981581879e+01,
+4.226304348e+07,-7.960559845e+01,
+4.443478261e+07,-8.045929718e+01,
+4.660652174e+07,-8.207756805e+01,
+4.877826087e+07,-8.773189545e+01,
+5.095000000e+07,-8.928135681e+01,
+5.312173913e+07,-8.378219604e+01,
+5.529347826e+07,-8.038466644e+01,
+5.746521739e+07,-8.612803650e+01,
+5.963695652e+07,-7.684154510e+01,
+6.180869565e+07,-8.209830475e+01,
+6.398043478e+07,-8.638704681e+01,
+6.615217391e+07,-9.043158722e+01,
+6.832391304e+07,-9.417997742e+01,
+7.049565217e+07,-9.545824432e+01,
+7.266739130e+07,-9.068077087e+01,
+7.483913043e+07,-9.672368622e+01,
+7.701086957e+07,-9.185725403e+01,
+7.918260870e+07,-9.142485809e+01,
+8.135434783e+07,-9.493369293e+01,
+8.352608696e+07,-8.119441986e+01,
+8.569782609e+07,-9.037630463e+01,
+8.786956522e+07,-8.817974091e+01,
+9.004130435e+07,-9.071031952e+01,
+9.221304348e+07,-6.613514709e+01,
+9.438478261e+07,-7.453871918e+01,
+9.655652174e+07,-7.422280121e+01,
+9.872826087e+07,-7.645696259e+01,
+1.009000000e+08,-9.396672821e+01,
+1.030717391e+08,-9.416919708e+01,
+1.052434783e+08,-9.169025421e+01,
+1.074152174e+08,-8.966043854e+01,
+1.095869565e+08,-8.987651825e+01,
+1.117586957e+08,-9.610769653e+01,
+1.139304348e+08,-9.869028473e+01,
+1.161021739e+08,-9.864812469e+01,
+1.182739130e+08,-1.013038254e+02,
+1.204456522e+08,-8.772650909e+01,
+1.226173913e+08,-9.452978516e+01,
+1.247891304e+08,-9.956676483e+01,
+1.269608696e+08,-1.038020782e+02,
+1.291326087e+08,-1.013950729e+02,
+1.313043478e+08,-1.041546402e+02,
+1.334760870e+08,-8.983222198e+01,
+1.356478261e+08,-1.003811188e+02,
+1.378195652e+08,-1.013077774e+02,
+1.399913043e+08,-9.969944763e+01,
+1.421630435e+08,-1.013532486e+02,
+1.443347826e+08,-9.573455048e+01,
+1.465065217e+08,-1.001998749e+02,
+1.486782609e+08,-9.343741608e+01,
