+3.272750000e+08,-1.033349609e+02
+3.272755435e+08,-1.032711182e+02
+3.272760870e+08,-1.044875641e+02
+3.272766304e+08,-1.035800858e+02
+3.272771739e+08,-1.042799149e+02
+3.272777174e+08,-1.040441589e+02
+3.272782609e+08,-1.028444595e+02
+3.272788043e+08,-1.036241226e+02
+3.272793478e+08,-1.044942245e+02
+3.272798913e+08,-1.048694687e+02
+3.272804348e+08,-1.045522766e+02
+3.272809783e+08,-1.044897537e+02
+3.272815217e+08,-1.024729767e+02
+3.272820652e+08,-1.019957352e+02
+3.272826087e+08,-1.022741318e+02
+3.272831522e+08,-1.039630356e+02
+3.272836957e+08,-1.035425644e+02
+3.272842391e+08,-1.036112747e+02
+3.272847826e+08,-1.029905472e+02
+3.272853261e+08,-1.030206757e+02
+3.272858696e+08,-1.035013275e+02
+3.272864130e+08,-1.050415955e+02
+3.272869565e+08,-1.047364960e+02
+3.272875000e+08,-1.018552780e+02
+3.272880435e+08,-1.040415649e+02
+3.272885870e+08,-1.042169876e+02
+3.272891304e+08,-1.038163605e+02
+3.272896739e+08,-1.043977051e+02
+3.272902174e+08,-1.044349899e+02
+3.272907609e+08,-1.039979401e+02
+3.272913043e+08,-1.033886871e+02
+3.272918478e+08,-1.033959351e+02
+3.272923913e+08,-1.018010101e+02
+3.272929348e+08,-1.032851257e+02
+3.272934783e+08,-1.029710312e+02
+3.272940217e+08,-9.668753815e+01
+3.272945652e+08,-1.029317780e+02
+3.272951087e+08,-1.040860596e+02
+3.272956522e+08,-1.031069870e+02
+3.272961957e+08,-1.022402420e+02
+3.272967391e+08,-1.027752838e+02
+3.272972826e+08,-1.032838440e+02
+3.272978261e+08,-1.042707291e+02
+3.272983696e+08,-1.051433182e+02
+3.272989130e+08,-1.047833405e+02
+3.272994565e+08,-1.041928253e+02
+3.273000000e+08,-1.051303482e+02
+3.273005435e+08,-1.036008301e+02
+3.273010870e+08,-1.031260147e+02
+3.273016304e+08,-1.035400848e+02
+3.273021739e+08,-1.044231796e+02
+3.273027174e+08,-1.034040756e+02
+3.273032609e+08,-1.034833374e+02
+3.273038043e+08,-1.030314255e+02
+3.273043478e+08,-1.030445404e+02
+3.273048913e+08,-1.037482834e+02
+3.273054348e+08,-1.044488220e+02
+3.273059783e+08,-1.042276230e+02
+3.273065217e+08,-1.026272278e+02
+3.273070652e+08,-1.039376144e+02
+3.273076087e+08,-1.039456482e+02
+3.273081522e+08,-1.051114197e+02
+3.273086957e+08,-1.036558838e+02
+3.273092391e+08,-1.032904816e+02
+3.273097826e+08,-1.035092239e+02
+3.273103261e+08,-1.042279510e+02
+3.273108696e+08,-1.044809265e+02
+3.273114130e+08,-1.035521851e+02
+3.273119565e+08,-1.040379868e+02
+3.273125000e+08,-1.044420242e+02
+3.273130435e+08,-1.039014435e+02
+3.273135870e+08,-1.016577225e+02
+3.273141304e+08,-1.020331039e+02
+3.273146739e+08,-1.049530792e+02
+3.273152174e+08,-1.046085510e+02
+3.273157609e+08,-1.040625381e+02
+3.273163043e+08,-1.042412949e+02
+3.273168478e+08,-1.046217194e+02
+3.273173913e+08,-1.057368088e+02
+3.273179348e+08,-1.035265121e+02
+3.273184783e+08,-1.055298462e+02
+3.273190217e+08,-1.038069153e+02
+3.273195652e+08,-9.783477783e+01
+3.273201087e+08,-1.029636536e+02
+3.273206522e+08,-1.030547791e+02
+3.273211957e+08,-1.026615295e+02
+3.273217391e+08,-1.033048401e+02
+3.273222826e+08,-1.017973785e+02
+3.273228261e+08,-1.038127594e+02
+3.273233696e+08,-1.039840698e+02
+3.273239130e+08,-1.032771149e+02
+3.273244565e+08,-1.033546295e+02
+3.273250000e+08,-1.035045471e+02
+3.273255435e+08,-9.864695740e+01
+3.273260870e+08,-1.028460541e+02
+3.273266304e+08,-1.026472626e+02
+3.273271739e+08,-1.036728973e+02
+3.273277174e+08,-1.025813141e+02
+3.273282609e+08,-1.023585052e+02
+3.273288043e+08,-1.033946381e+02
+3.273293478e+08,-1.024696350e+02
+3.273298913e+08,-1.022575378e+02
+3.273304348e+08,-1.012046661e+02
+3.273309783e+08,-1.011331024e+02
+3.273315217e+08,-1.020383301e+02
+3.273320652e+08,-1.034401703e+02
+3.273326087e+08,-1.029755249e+02
+3.273331522e+08,-1.003723907e+02
+3.273336957e+08,-1.022691193e+02
+3.273342391e+08,-1.039464111e+02
+3.273347826e+08,-1.036730347e+02
+3.273353261e+08,-1.039745331e+02
+3.273358696e+08,-1.049110718e+02
+3.273364130e+08,-1.046535492e+02
+3.273369565e+08,-1.040499115e+02
+3.273375000e+08,-1.036895447e+02
+3.273380435e+08,-1.031406097e+02
+3.273385870e+08,-1.044435272e+02
+3.273391304e+08,-1.034782410e+02
+3.273396739e+08,-1.039889526e+02
+3.273402174e+08,-1.037288284e+02
+3.273407609e+08,-1.028754807e+02
+3.273413043e+08,-1.040538025e+02
+3.273418478e+08,-1.038247986e+02
+3.273423913e+08,-1.018225861e+02
+3.273429348e+08,-1.043421936e+02
+3.273434783e+08,-1.019994659e+02
+3.273440217e+08,-1.042788391e+02
+3.273445652e+08,-1.005963974e+02
+3.273451087e+08,-1.038923035e+02
+3.273456522e+08,-1.036574936e+02
+3.273461957e+08,-1.037027054e+02
+3.273467391e+08,-1.020312119e+02
+3.273472826e+08,-1.030262756e+02
+3.273478261e+08,-1.031988907e+02
+3.273483696e+08,-1.024366074e+02
+3.273489130e+08,-1.028173981e+02
+3.273494565e+08,-1.030525436e+02
+3.273500000e+08,-1.029694748e+02
+3.273505435e+08,-1.029574432e+02
+3.273510870e+08,-1.030570755e+02
+3.273516304e+08,-1.037417374e+02
+3.273521739e+08,-1.038734283e+02
+3.273527174e+08,-1.025420532e+02
+3.273532609e+08,-1.033955307e+02
+3.273538043e+08,-1.033011551e+02
+3.273543478e+08,-1.030290375e+02
+3.273548913e+08,-1.029375000e+02
+3.273554348e+08,-1.031914825e+02
+3.273559783e+08,-1.023881683e+02
+3.273565217e+08,-1.031581192e+02
+3.273570652e+08,-9.919328308e+01
+3.273576087e+08,-1.022683945e+02
+3.273581522e+08,-1.041611404e+02
+3.273586957e+08,-1.029563446e+02
+3.273592391e+08,-1.037490616e+02
+3.273597826e+08,-1.020751190e+02
+3.273603261e+08,-1.030503616e+02
+3.273608696e+08,-1.028255615e+02
+3.273614130e+08,-1.011107635e+02
+3.273619565e+08,-1.040517349e+02
+3.273625000e+08,-1.035564194e+02
+3.273630435e+08,-1.029434128e+02
+3.273635870e+08,-1.028055496e+02
+3.273641304e+08,-1.031846008e+02
