+1.000000000e+06,-7.685733032e+01
+3.171739130e+06,-7.406140137e+01
+5.343478261e+06,-7.091671753e+01
+7.515217391e+06,-7.472502136e+01
+9.686956522e+06,-6.139851379e+01
+1.185869565e+07,-6.627275085e+01
+1.403043478e+07,-6.637536621e+01
+1.620217391e+07,-7.477862549e+01
+1.837391304e+07,-6.927772522e+01
+2.054565217e+07,-6.609954834e+01
+2.271739130e+07,-7.334423828e+01
+2.488913043e+07,-7.154924774e+01
+2.706086957e+07,-7.053158569e+01
+2.923260870e+07,-7.778169250e+01
+3.140434783e+07,-7.682540894e+01
+3.357608696e+07,-8.079261780e+01
+3.574782609e+07,-8.316728210e+01
+3.791956522e+07,-8.112566376e+01
+4.009130435e+07,-7.815863800e+01
+4.226304348e+07,-8.318065643e+01
+4.443478261e+07,-8.154515076e+01
+4.660652174e+07,-8.428386688e+01
+4.877826087e+07,-8.488272858e+01
+5.095000000e+07,-7.812514496e+01
+5.312173913e+07,-7.623638916e+01
+5.529347826e+07,-7.212563324e+01
+5.746521739e+07,-7.457640076e+01
+5.963695652e+07,-7.608134460e+01
+6.180869565e+07,-8.110659790e+01
+6.398043478e+07,-8.388742828e+01
+6.615217391e+07,-8.917584229e+01
+6.832391304e+07,-9.015730286e+01
+7.049565217e+07,-9.094809723e+01
+7.266739130e+07,-8.705124664e+01
+7.483913043e+07,-8.792730713e+01
+7.701086957e+07,-8.363642883e+01
+7.918260870e+07,-8.451799774e+01
+8.135434783e+07,-8.367781067e+01
+8.352608696e+07,-8.236331177e+01
+8.569782609e+07,-8.620900726e+01
+8.786956522e+07,-8.461228943e+01
+9.004130435e+07,-9.329941559e+01
+9.221304348e+07,-7.076515198e+01
+9.438478261e+07,-7.168726349e+01
+9.655652174e+07,-6.869896698e+01
+9.872826087e+07,-8.106692505e+01
+1.009000000e+08,-9.494981384e+01
+1.030717391e+08,-9.294409180e+01
+1.052434783e+08,-9.623257446e+01
+1.074152174e+08,-9.233628082e+01
+1.095869565e+08,-9.851493073e+01
+1.117586957e+08,-9.402201080e+01
+1.139304348e+08,-9.940362549e+01
+1.161021739e+08,-1.029239044e+02
+1.182739130e+08,-1.046884079e+02
+1.204456522e+08,-9.010887146e+01
+1.226173913e+08,-1.031896210e+02
+1.247891304e+08,-9.943087769e+01
+1.269608696e+08,-1.043788910e+02
+1.291326087e+08,-1.026496735e+02
+1.313043478e+08,-1.044283600e+02
+1.334760870e+08,-9.531297302e+01
+1.356478261e+08,-9.911645508e+01
+1.378195652e+08,-9.645970154e+01
+1.399913043e+08,-9.611044312e+01
+1.421630435e+08,-9.965801239e+01
+1.443347826e+08,-9.564340210e+01
+1.465065217e+08,-9.913571167e+01
+1.486782609e+08,-9.950939941e+01
+1.508500000e+08,-9.808831024e+01
+1.530217391e+08,-9.864405823e+01
+1.551934783e+08,-9.842453766e+01
+1.573652174e+08,-1.007662048e+02
+1.595369565e+08,-1.029683990e+02
+1.617086957e+08,-9.823517609e+01
+1.638804348e+08,-1.036841583e+02
+1.660521739e+08,-1.027488098e+02
