+1.000000000e+06,-7.522421265e+01
+3.171739130e+06,-7.801461029e+01
+5.343478261e+06,-7.428674316e+01
+7.515217391e+06,-7.061994171e+01
+9.686956522e+06,-7.060002136e+01
+1.185869565e+07,-7.687308502e+01
+1.403043478e+07,-7.761724854e+01
+1.620217391e+07,-7.831136322e+01
+1.837391304e+07,-6.676900482e+01
+2.054565217e+07,-6.214310074e+01
+2.271739130e+07,-7.825753021e+01
+2.488913043e+07,-7.452722931e+01
+2.706086957e+07,-7.317414093e+01
+2.923260870e+07,-8.212258148e+01
+3.140434783e+07,-8.106981659e+01
+3.357608696e+07,-8.457935333e+01
+3.574782609e+07,-8.190820313e+01
+3.791956522e+07,-8.255281830e+01
+4.009130435e+07,-7.626132202e+01
+4.226304348e+07,-7.886848450e+01
+4.443478261e+07,-7.839804077e+01
+4.660652174e+07,-8.334503937e+01
+4.877826087e+07,-8.568618774e+01
+5.095000000e+07,-8.383686066e+01
+5.312173913e+07,-8.159985352e+01
+5.529347826e+07,-7.982991028e+01
+5.746521739e+07,-8.614397430e+01
+5.963695652e+07,-8.710858154e+01
+6.180869565e+07,-8.660018921e+01
+6.398043478e+07,-9.060495758e+01
+6.615217391e+07,-8.462933350e+01
+6.832391304e+07,-9.182125092e+01
+7.049565217e+07,-9.210496521e+01
+7.266739130e+07,-8.763070679e+01
+7.483913043e+07,-9.560198975e+01
+7.701086957e+07,-9.116831970e+01
+7.918260870e+07,-8.409304047e+01
+8.135434783e+07,-9.461249542e+01
+8.352608696e+07,-8.301815796e+01
+8.569782609e+07,-9.348086548e+01
+8.786956522e+07,-8.862665558e+01
+9.004130435e+07,-9.775933838e+01
+9.221304348e+07,-6.458282471e+01
+9.438478261e+07,-8.047778320e+01
+9.655652174e+07,-7.486413574e+01
+9.872826087e+07,-7.125492859e+01
+1.009000000e+08,-9.623056030e+01
+1.030717391e+08,-9.355693054e+01
+1.052434783e+08,-9.620742035e+01
+1.074152174e+08,-9.176266479e+01
+1.095869565e+08,-9.017634583e+01
+1.117586957e+08,-9.308631897e+01
+1.139304348e+08,-9.638341522e+01
+1.161021739e+08,-9.717451477e+01
+1.182739130e+08,-9.785901642e+01
+1.204456522e+08,-8.497760010e+01
+1.226173913e+08,-9.278909302e+01
+1.247891304e+08,-9.956172943e+01
+1.269608696e+08,-1.038234634e+02
+1.291326087e+08,-9.983954620e+01
+1.313043478e+08,-1.008102417e+02
+1.334760870e+08,-8.844593048e+01
+1.356478261e+08,-9.830535126e+01
+1.378195652e+08,-9.548521423e+01
+1.399913043e+08,-9.486306000e+01
+1.421630435e+08,-9.401466370e+01
+1.443347826e+08,-9.113897705e+01
+1.465065217e+08,-9.638626099e+01
+1.486782609e+08,-9.266042328e+01
+1.508500000e+08,-9.670060730e+01
+1.530217391e+08,-8.704680634e+01
+1.551934783e+08,-1.033210678e+02
+1.573652174e+08,-9.804967499e+01
+1.595369565e+08,-9.882887268e+01
+1.617086957e+08,-9.765853119e+01
+1.638804348e+08,-9.981584930e+01
+1.660521739e+08,-9.425489807e+01
+1.682239130e+08,-7.618764496e+01
+1.703956522e+08,-9.620532990e+01
+1.725673913e+08,-9.713729095e+01
+1.747391304e+08,-1.014591370e+02
+1.769108696e+08,-1.011635666e+02
+1.790826087e+08,-1.042853165e+02
+1.812543478e+08,-1.004579239e+02
+1.834260870e+08,-1.038355713e+02
+1.855978261e+08,-1.035206375e+02
+1.877695652e+08,-1.035154343e+02
+1.899413043e+08,-1.034702988e+02
+1.921130435e+08,-9.982164001e+01
+1.942847826e+08,-1.028416519e+02
+1.964565217e+08,-1.034597778e+02
+1.986282609e+08,-1.039531555e+02
+2.008000000e+08,-9.235359955e+01
+2.029717391e+08,-1.030558319e+02
+2.051434783e+08,-1.037555542e+02
+2.073152174e+08,-1.027530823e+02
+2.094869565e+08,-1.025862732e+02
+2.116586957e+08,-1.031737061e+02
+2.138304348e+08,-1.028774567e+02
+2.160021739e+08,-9.417369843e+01
+2.181739130e+08,-1.036127243e+02
+2.203456522e+08,-1.017469406e+02
+2.225173913e+08,-1.031100616e+02
+2.246891304e+08,-9.759763336e+01
+2.268608696e+08,-1.039323883e+02
+2.290326087e+08,-1.032520218e+02
+2.312043478e+08,-1.033604584e+02
+2.333760870e+08,-9.591063690e+01
+2.355478261e+08,-1.033271713e+02
+2.377195652e+08,-1.026797104e+02
+2.398913043e+08,-9.411460876e+01
+2.420630435e+08,-1.001595688e+02
+2.442347826e+08,-1.019790726e+02
+2.464065217e+08,-1.035033875e+02
+2.485782609e+08,-1.011430817e+02
+2.507500000e+08,-9.798586273e+01
+2.529217391e+08,-1.024795456e+02
+2.550934783e+08,-1.027359619e+02
+2.572652174e+08,-1.034811401e+02
+2.594369565e+08,-9.937680817e+01
+2.616086957e+08,-1.011287155e+02
+2.637804348e+08,-1.025337143e+02
+2.659521739e+08,-1.017364883e+02
+2.681239130e+08,-1.017743835e+02
+2.702956522e+08,-1.023868713e+02
+2.724673913e+08,-1.030510406e+02
+2.746391304e+08,-1.024203796e+02
+2.768108696e+08,-1.029255524e+02
+2.789826087e+08,-1.026787033e+02
+2.811543478e+08,-1.023920593e+02
+2.833260870e+08,-1.034716110e+02
