+3.272750000e+08,-1.063770294e+02
+3.272755435e+08,-1.054724045e+02
+3.272760870e+08,-1.052526627e+02
+3.272766304e+08,-1.025776215e+02
+3.272771739e+08,-1.063176956e+02
+3.272777174e+08,-1.047456894e+02
+3.272782609e+08,-1.055102921e+02
+3.272788043e+08,-1.050862885e+02
+3.272793478e+08,-1.058654785e+02
+3.272798913e+08,-1.061361847e+02
+3.272804348e+08,-1.044681320e+02
+3.272809783e+08,-1.055282593e+02
+3.272815217e+08,-1.058647766e+02
+3.272820652e+08,-1.066820984e+02
+3.272826087e+08,-1.055330734e+02
+3.272831522e+08,-1.049309082e+02
+3.272836957e+08,-1.042871094e+02
+3.272842391e+08,-1.067800522e+02
+3.272847826e+08,-1.035685730e+02
+3.272853261e+08,-1.034374161e+02
+3.272858696e+08,-1.053395844e+02
+3.272864130e+08,-1.045908279e+02
+3.272869565e+08,-1.068931808e+02
+3.272875000e+08,-1.050659866e+02
+3.272880435e+08,-1.054297714e+02
+3.272885870e+08,-1.048294373e+02
+3.272891304e+08,-1.056254578e+02
+3.272896739e+08,-1.040433044e+02
+3.272902174e+08,-1.054252319e+02
+3.272907609e+08,-1.061496506e+02
+3.272913043e+08,-1.064513016e+02
+3.272918478e+08,-1.059246368e+02
+3.272923913e+08,-1.064497910e+02
+3.272929348e+08,-1.050438766e+02
+3.272934783e+08,-1.058647079e+02
+3.272940217e+08,-1.025020523e+02
+3.272945652e+08,-1.057867508e+02
+3.272951087e+08,-1.066678391e+02
+3.272956522e+08,-1.058187637e+02
+3.272961957e+08,-1.057520370e+02
+3.272967391e+08,-1.044159012e+02
+3.272972826e+08,-1.049574814e+02
+3.272978261e+08,-1.015269089e+02
+3.272983696e+08,-1.053256760e+02
+3.272989130e+08,-1.063685684e+02
+3.272994565e+08,-1.051093826e+02
+3.273000000e+08,-1.033892899e+02
+3.273005435e+08,-1.037724838e+02
+3.273010870e+08,-1.049761124e+02
+3.273016304e+08,-1.036542740e+02
+3.273021739e+08,-1.051897049e+02
+3.273027174e+08,-1.036461868e+02
+3.273032609e+08,-1.041831284e+02
+3.273038043e+08,-1.071606674e+02
+3.273043478e+08,-1.054831924e+02
+3.273048913e+08,-1.060213699e+02
+3.273054348e+08,-1.058479385e+02
+3.273059783e+08,-1.056012802e+02
+3.273065217e+08,-1.052699814e+02
+3.273070652e+08,-1.067782364e+02
+3.273076087e+08,-1.054702682e+02
+3.273081522e+08,-1.060971756e+02
+3.273086957e+08,-1.046752853e+02
+3.273092391e+08,-1.044032059e+02
